lower,upper,single,mfj,mfs,hoh
88251,88351,4754,2453,4754,2887
88351,88451,4764,2459,4764,2895
88451,88551,4773,2465,4773,2903
88551,88651,4782,2471,4782,2911
88651,88751,4791,2477,4791,2919
88751,88851,4801,2483,4801,2927
88851,88951,4810,2489,4810,2935
88951,89051,4819,2495,4819,2943
89051,89151,4829,2501,4829,2951
89151,89251,4838,2507,4838,2959
89251,89351,4847,2513,4847,2967
89351,89451,4857,2519,4857,2975
89451,89551,4866,2525,4866,2983
89551,89651,4875,2531,4875,2991
89651,89751,4884,2537,4884,2999
89751,89851,4894,2543,4894,3007
89851,89951,4903,2549,4903,3015
89951,90051,4912,2555,4912,3023
90051,90151,4922,2561,4922,3031
90151,90251,4931,2567,4931,3039
90251,90351,4940,2573,4940,3047
90351,90451,4950,2579,4950,3055
90451,90551,4959,2585,4959,3063
90551,90651,4968,2591,4968,3071
90651,90751,4977,2597,4977,3079
90751,90851,4987,2603,4987,3087
90851,90951,4996,2609,4996,3095
90951,91051,5005,2615,5005,3103
91051,91151,5015,2621,5015,3111
91151,91251,5024,2627,5024,3119
91251,91351,5033,2633,5033,3127
91351,91451,5043,2639,5043,3135
91451,91551,5052,2645,5052,3143
91551,91651,5061,2651,5061,3151
91651,91751,5070,2657,5070,3159
91751,91851,5080,2663,5080,3167
91851,91951,5089,2669,5089,3175
91951,92051,5098,2675,5098,3183
92051,92151,5108,2681,5108,3191
92151,92251,5117,2687,5117,3199
92251,92351,5126,2693,5126,3207
92351,92451,5136,2699,5136,3215
92451,92551,5145,2705,5145,3223
92551,92651,5154,2711,5154,3231
92651,92751,5163,2717,5163,3239
92751,92851,5173,2723,5173,3247
92851,92951,5182,2729,5182,3255
92951,93051,5191,2735,5191,3263
93051,93151,5201,2741,5201,3271
93151,93251,5210,2747,5210,3279
93251,93351,5219,2753,5219,3287
93351,93451,5229,2759,5229,3295
93451,93551,5238,2765,5238,3303
93551,93651,5247,2771,5247,3311
93651,93751,5256,2777,5256,3319
93751,93851,5266,2783,5266,3327
93851,93951,5275,2789,5275,3335
93951,94051,5284,2795,5284,3343
94051,94151,5294,2801,5294,3351
94151,94251,5303,2807,5303,3359
94251,94351,5312,2813,5312,3367
94351,94451,5322,2819,5322,3375
94451,94551,5331,2825,5331,3383
94551,94651,5340,2831,5340,3391
94651,94751,5349,2837,5349,3399
94751,94851,5359,2843,5359,3407
94851,94951,5368,2849,5368,3415
94951,95051,5377,2855,5377,3423
95051,95151,5387,2861,5387,3431
95151,95251,5396,2867,5396,3439
95251,95351,5405,2873,5405,3447
95351,95451,5415,2879,5415,3455
95451,95551,5424,2885,5424,3463
95551,95651,5433,2891,5433,3471
95651,95751,5442,2897,5442,3479
95751,95851,5452,2903,5452,3487
95851,95951,5461,2909,5461,3495
95951,96051,5470,2915,5470,3503
96051,96151,5480,2921,5480,3511
96151,96251,5489,2927,5489,3520
96251,96351,5498,2933,5498,3529
96351,96451,5508,2939,5508,3538
96451,96551,5517,2945,5517,3548
96551,96651,5526,2951,5526,3557
96651,96751,5535,2957,5535,3566
96751,96851,5545,2963,5545,3576
96851,96951,5554,2969,5554,3585
96951,97051,5563,2975,5563,3594
97051,97151,5573,2981,5573,3603
97151,97251,5582,2987,5582,3613
97251,97351,5591,2993,5591,3622
97351,97451,5601,2999,5601,3631
97451,97551,5610,3005,5610,3641
97551,97651,5619,3011,5619,3650
97651,97751,5628,3017,5628,3659
97751,97851,5638,3023,5638,3669
97851,97951,5647,3029,5647,3678
97951,98051,5656,3035,5656,3687
98051,98151,5666,3041,5666,3696
98151,98251,5675,3047,5675,3706
98251,98351,5684,3053,5684,3715
98351,98451,5694,3059,5694,3724
98451,98551,5703,3065,5703,3734
98551,98651,5712,3071,5712,3743
98651,98751,5721,3077,5721,3752
98751,98851,5731,3083,5731,3762
98851,98951,5740,3089,5740,3771
98951,99051,5749,3095,5749,3780
99051,99151,5759,3101,5759,3789
99151,99251,5768,3107,5768,3799
99251,99351,5777,3113,5777,3808
99351,99451,5787,3119,5787,3817
99451,99551,5796,3125,5796,3827
99551,99651,5805,3131,5805,3836
99651,99751,5814,3137,5814,3845
99751,99851,5824,3143,5824,3855
99851,99951,5833,3149,5833,3864
99951,100000,5840,3154,5840,3871
